alternativeId,name,address.streetAddress,address.addressLocality,address.addressRegion,address.postalCode,adress.addressCountry,location,telephone,opeId,ipedsId,url
102261,Searcy Beauty College Inc,1004 South Main Street,Searcy,AR,72143,US,"Searcy, AR",501-268-6300,2569600,107831,searcybeautycollege.com
102270,Williams Baptist College,60 W Fulbright Avenue,Walnut Ridge,AR,72476,US,"Walnut Ridge, AR",870-886-6741,110600,107877,www.wbcoll.edu
102298,South Arkansas Community College,300 S West Ave,El Dorado,AR,71731-7010,US,"El Dorado, AR",870-862-8131-114,2074600,107974,www.southark.edu
102304,Southern Arkansas University Main Campus,100 E. University,Magnolia,AR,71753,US,"Magnolia, AR",870-235-4000,110700,107983,WWW.SAUMAG.EDU
102313,Southern Arkansas University Tech,P.O. Box 3499,Camden,AR,71711-1599,US,"Camden, AR",870-574-4500,773800,107992,www.sautech.edu
102331,Velvatex College of Beauty Culture,1520 Martin Luther King Dr,Little Rock,AR,72202-5452,US,"Little Rock, AR",501-372-9678,3214300,108065,
102340,University of Arkansas-Fort Smith,5210 Grand Ave P.O. Box 3649,Fort Smith,AR,72913-3649,US,"Fort Smith, AR",479-788-7004,111000,108092,www.uafortsmith.edu
102359,Abram Friedman Occupational Center,1646 S Olive,Los Angeles,CA,90015-350,US,"Los Angeles, CA",213-745-2013,932500,108199,
102368,Academy of Art University,79 New Montgomery,San Francisco,CA,94105,US,"San Francisco, CA",415-274-2200,753100,108232,www.academyart.edu
102386,Academy of Chinese Culture and Health Sciences,1601 Clay St,Oakland,CA,94612,US,"Oakland, CA",510-763-7787,3288300,108269,www.acchs.edu
102401,Academy of Radio and Television Broadcasting,"16052 Beach Boulevard, Suite 263N",Huntington Beach,CA,92647,US,"Huntington Beach, CA",714-842-0100,2342400,108348,www.arbradio.com
102410,Academy Pacific Travel College,1777 N Vine St,Los Angeles,CA,90028-5218,US,"Los Angeles, CA",323-462-3211,760500,108393,www.academypacific.edu
102429,Avalon School of Cosmetology - Alameda,2318 Central Ave,Alameda,CA,94501,US,"Alameda, CA",510-523-1050,2258600,108649,
102438,College of Alameda,555 Ralph Appezzato Memorial Parkway,Alameda,CA,94501,US,"Alameda, CA",510-748-2299,672000,108667,www.peralta.edu
102447,Allan Hancock College,800 S College Dr,Santa Maria,CA,93454-6399,US,"Santa Maria, CA",805-922-6966-3248,111100,108807,www.hancockcollege.edu/
102465,American Baptist Seminary of the West,2606 Dwight Way,Berkeley,CA,94704-3029,US,"Berkeley, CA",510-841-1905-221,112000,108861,www.absw.edu
102474,American Film Institute,2021 North Western Avenue,Los Angeles,CA,90027,US,"Los Angeles, CA",323-856-7741,2222000,108870,www.AFI.com
102483,American Beauty College,646 South Sunset Avenue,West Covina,CA,91790,US,"West Covina, CA",562-866-0728,1307400,108977,
102508,American Career College - Los Angeles,4021 Rosewood Avenue,Los Angeles,CA,90004,US,"Los Angeles, CA",323-668-7555,2241800,109040,www.americancareer.com
102517,American Conservatory Theater,30 Grant Ave,San Francisco,CA,94108-5834,US,"San Francisco, CA",415-439-2350,2099200,109086,www.act-sf.org
102526,American Graduate University,733 North Dodsworth Avenue,Covina,CA,91724,US,"Covina, CA",,,109095,www.agu.edu
102535,American River College,4700 College Oak Dr,Sacramento,CA,95841-4286,US,"Sacramento, CA",916-484-8350,123200,109208,www.arc.losrios.edu/
102544,Everest Institute - Hayward,22336 Main Street,Hayward,CA,94541,US,"Hayward, CA",510-582-9500,1112100,109332,cci.edu
102553,Antelope Valley College,3041 W Ave K,Lancaster,CA,93536-5426,US,"Lancaster, CA",661-722-6300,111300,109350,www.avc.edu
102562,Art Center College of Design,1700 Lida St,Pasadena,CA,91103,US,"Pasadena, CA",626-396-2200,111600,109651,www.artcenter.edu
102571,Associated Technical College,1670 Wilshire Blvd,Los Angeles,CA,90017-1604,US,"Los Angeles, CA",213-413-6808,902200,109721,
102580,Associated Technical College,"707 Broadway, Suite 300",San Diego,CA,92101-3204,US,"San Diego, CA",619-234-2181,2553500,109730,www.associatedtechcollege.com
102599,Associated Technical College,"1593 E Vista Way, Suite C",Vista,CA,92084,US,"Vista, CA",760-643-0505,2553100,109749,www.associatedtechcollege.com
102605,Azusa Pacific University,901 E Alosta,Azusa,CA,91702-7000,US,"Azusa, CA",626-969-3434,111700,109785,www.apu.edu
102614,Bakersfield College,1801 Panorama Dr,Bakersfield,CA,93305-1299,US,"Bakersfield, CA",661-395-4011,111800,109819,www.bakersfieldcollege.edu/
102623,Barstow Community College,2700 Barstow Road,Barstow,CA,92311,US,"Barstow, CA",760-252-2411,111900,109907,www.barstow.edu
102632,Bellus Academy - National City,1520 East Plaza Blvd,National City,CA,91950,US,"National City, CA",619-474-6607,705000,109934,www.sandiegobeautyacademy.com
102641,Bethany University,800 Bethany Dr,Scotts Valley,CA,95066-2898,US,"Scotts Valley, CA",831-438-3800,112100,110051,www.bethany.edu
102650,Bethesda University,730 North Euclid St,Anaheim,CA,92801,US,"Anaheim, CA",714-517-1945,3266300,110060,www.buc.edu
102669,Biola University,13800 Biola Ave,La Mirada,CA,90639-0001,US,"La Mirada, CA",562-903-6000,112200,110097,www.biola.edu
102678,Brooks College,4825 E. Pacific Coast Hwy,Long Beach,CA,90804,US,"Long Beach, CA",562-597-6611-5793,2065500,110176,www.brookscollege.edu
102696,Brownson Technical School,1110 Technology Cir Ste D,Anaheim,CA,92805,US,"Anaheim, CA",714-774-9443,2543400,110194,brownsontechnicalschool.com
102711,Butte College,3536 Butte Campus Drive,Oroville,CA,95965-8399,US,"Oroville, CA",530-895-2511,807300,110246,www.butte.edu
102720,Phillips Graduate Institute,5445 Balboa Blvd,Encino,CA,91316-1509,US,"Encino, CA",818-386-5600,2237200,110307,pgi.edu
102739,California Institute of Integral Studies,1453 Mission St 4th Fl,San Francisco,CA,94103,US,"San Francisco, CA",415-575-6100,1215400,110316,www.ciis.edu
102757,Cabrillo College,6500 Soquel Dr,Aptos,CA,95003,US,"Aptos, CA",831-479-6100,112400,110334,www.cabrillo.edu
102766,California Baptist University,8432 Magnolia Ave,Riverside,CA,92504-3297,US,"Riverside, CA",951-689-5771,112500,110361,www.calbaptist.edu
102775,California College of the Arts,5212 Broadway,Oakland,CA,94618-1487,US,"Oakland, CA",510-594-3600,112700,110370,www.cca.edu
102784,University of California Hastings College of Law,200 McAllister St,San Francisco,CA,94102-4978,US,"San Francisco, CA",415-565-4600,394700,110398,www.uchastings.edu
102793,California Institute of Technology,1200 E California Blvd,Pasadena,CA,91125,US,"Pasadena, CA",626-395-6811,113100,110404,www.caltech.edu
102809,California Lutheran University,60 W Olsen Rd,Thousand Oaks,CA,91360-2787,US,"Thousand Oaks, CA",805-492-2411,113300,110413,www.callutheran.edu/
102818,California Polytechnic State University-San Luis Obispo,,San Luis Obispo,CA,93407,US,"San Luis Obispo, CA",805-756-1111,114300,110422,www.calpoly.edu
102854,Alliant International University,10455 Pomerado Road,San Diego,CA,92131-1799,US,"San Diego, CA",858-271-4300,1111700,110468,www.alliant.edu
102872,California State University - Bakersfield,9001 Stockdale Hwy,Bakersfield,CA,93311-1099,US,"Bakersfield, CA",661-664-2011,799300,110486,www.csubak.edu
102881,California State University - Stanislaus,801 W Monte Vista,Turlock,CA,95382,US,"Turlock, CA",209-667-3122,115700,110495,www.csustan.edu
102906,California State University - San Bernardino,5500 University Pky,San Bernardino,CA,92407-2397,US,"San Bernardino, CA",909-880-5000,114200,110510,www.csusb.edu
102915,California State Polytechnic University - Pomona,3801 W Temple Ave,Pomona,CA,91768,US,"Pomona, CA",909-869-7659,114400,110529,www.csupomona.edu
102924,California State University - Chico,400 West First Street,Chico,CA,95929-0150,US,"Chico, CA",530-898-6116,114600,110538,www.csuchico.edu
102933,California State University - Dominguez Hills,1000 E Victoria St,Carson,CA,90747-0005,US,"Carson, CA",310-243-3300,114100,110547,www.csudh.edu
102942,California State University - Fresno,5241 N Maple Ave,Fresno,CA,93740,US,"Fresno, CA",559-278-4240,114700,110556,www.csufresno.edu
102951,California State University - Fullerton,800 N State College Blvd,Fullerton,CA,92831-3599,US,"Fullerton, CA",714-278-2011,113700,110565,www.fullerton.edu
102960,California State University - East Bay,25800 Carlos Bee Blvd,Hayward,CA,94542,US,"Hayward, CA",510-885-3000,113800,110574,www.csueastbay.edu
102979,California State University - Long Beach,1250 Bellflower Blvd,Long Beach,CA,90840-0115,US,"Long Beach, CA",562-985-4111,113900,110583,www.csulb.edu
102988,California State University - Los Angeles,5151 State University Dr,Los Angeles,CA,90032,US,"Los Angeles, CA",323-343-3000,114000,110592,www.calstatela.edu
102997,California State University - Northridge,18111 Nordhoff St,Northridge,CA,91330,US,"Northridge, CA",818-677-1200,115300,110608,www.csun.edu
103006,California State University - Sacramento,6000 J St,Sacramento,CA,95819-2694,US,"Sacramento, CA",916-278-6011,115000,110617,www.csus.edu
103015,University of California - Berkeley,200 California Hall,Berkeley,CA,94720,US,"Berkeley, CA",510-642-6000,131200,110635,www.berkeley.edu
103024,University of California - Davis,One Shields Avenue,Davis,CA,95616-8678,US,"Davis, CA",530-752-1011,131300,110644,www.ucdavis.edu
103033,University of California - Irvine,510 Aldrich Hall,Irvine,CA,92697,US,"Irvine, CA",949-824-5011,131400,110653,www.uci.edu/
103042,University of California - Los Angeles,405 Hilgard Ave,Los Angeles,CA,90095,US,"Los Angeles, CA",310-825-4321,131500,110662,www.ucla.edu
103051,University of California - Riverside,900 University Ave,Riverside,CA,92521,US,"Riverside, CA",951-827-1012,131600,110671,WWW.UCR.EDU
103060,University of California - San Diego,9500 Gilman Dr,La Jolla,CA,92093,US,"La Jolla, CA",858-534-2230,131700,110680,www.ucsd.edu
103079,University of California - San Francisco,500 Parnassus Ave,San Francisco,CA,94143,US,"San Francisco, CA",415-476-9000,131900,110699,www.ucsf.edu
103088,University of California - Santa Barbara,UC Santa Barbara,Santa Barbara,CA,93106,US,"Santa Barbara, CA",805-893-8000,132000,110705,www.ucsb.edu
103097,University of California - Santa Cruz,1156 High St,Santa Cruz,CA,95064,US,"Santa Cruz, CA",831-459-0111,132100,110714,www.ucsc.edu/visitors/
103103,Sofia University,1069 East Meadow Cr,Palo Alto,CA,94303,US,"Palo Alto, CA",650-493-4430,2267600,110778,www.sofia.edu
103112,Mountain Oaks Adult Education Center,1600 California Drive,Vacaville,CA,95688,US,"Vacaville, CA",707-453-7044,,110787,
103121,California Beauty College,1115 Fifteenth Street,Modesto,CA,95354,US,"Modesto, CA",209-524-5184-200,2065700,110875,
103130,California Christian College,4881 E University Ave,Fresno,CA,93703-3599,US,"Fresno, CA",559-251-4215,884400,110918,www.calchristiancollege.edu
103149,California Coast University,925 North Spurgeon Street,Santa Ana,CA,92701,US,"Santa Ana, CA",714-547-9625,,110936,www.calcoast.edu
103158,California College-San Diego,"2820 Camino Del Rio South, Suite 300",San Diego,CA,92108-3824,US,"San Diego, CA",619-295-5785,2110800,485263,www.cc-sd.edu
103176,California Hair Design Academy,"8011 University Avenue, Suite A-2",La Mesa,CA,91941-5055,US,"La Mesa, CA",619-461-8600,1186500,111054,
103185,California Institute of the Arts,24700 W McBean Pky,Valencia,CA,91355-2397,US,"Valencia, CA",661-255-1050,113200,111081,www.calarts.edu
103194,California Maritime Academy,200 Maritime Academy Drive,Vallejo,CA,94590,US,"Vallejo, CA",707-654-1000,113400,111188,www.csum.edu
103200,California Western School of Law,225 Cedar St,San Diego,CA,92101-3046,US,"San Diego, CA",619-525-7073,1310300,111391,www.cwsl.edu
103219,Canada College,4200 Farm Hill Blvd.,Redwood City,CA,94061-1099,US,"Redwood City, CA",650-306-3100,697300,111434,canadacollege.edu
103228,College of the Canyons,26455 Rockwell Canyon Rd,Santa Clarita,CA,91355-1899,US,"Santa Clarita, CA",661-259-7800,890300,111461,www.canyons.edu
103237,Career Academy of Beauty,12471 Valley View,Garden Grove,CA,92845-0000,US,"Garden Grove, CA",714-897-3010,2125000,111513,BeautyCareers.com
103246,Casa Loma College - Van Nuys,6725 Kester Avenue,Van Nuys,CA,91405,US,"Van Nuys, CA",818-785-2726,673100,111638,www.casalomacollege.com
103255,Center for Employment Training - San Diego,3295 Market St,San Diego,CA,92102,US,"San Diego, CA",408-287-7924,2332809,111708,www.cet2000.org
103264,Center for Employment Training - San Jose,701 Vine St,San Jose,CA,95110,US,"San Jose, CA",408-287-7924,2332800,111717,www.cet2000.org
103282,Center for Employment Training - Riverside,"9960 Indiana Ave., Ste. # 9",Riverside,CA,92503,US,"Riverside, CA",408-287-7924,2332814,111744,
103334,Cerritos College,11110 Alondra Blvd,Norwalk,CA,90650-6298,US,"Norwalk, CA",562-860-2451-2451,116100,111887,WWW.CERRITOS.EDU
103343,Cerro Coso Community College,3000 College Hts Blvd,Ridgecrest,CA,93555-9571,US,"Ridgecrest, CA",760-384-6100,1011100,111896,www.cerrocoso.edu
103352,Chabot College,25555 Hesperian Blvd,Hayward,CA,94545,US,"Hayward, CA",510-723-6600,116200,111920,www.chabotcollege.org
103361,Chaffey College,5885 Haven Ave,Rancho Cucamonga,CA,91737-3002,US,"Rancho Cucamonga, CA",909-987-1737,116300,111939,WWW.CHAFFEY.EDU
103370,Chapman University,One University Dr.,Orange,CA,92866,US,"Orange, CA",714-997-6815,116400,111948,www.chapman.edu
103389,Charles R. Drew University of Medicine and Science,1731 E 120th St,Los Angeles,CA,90059,US,"Los Angeles, CA",323-563-4800,1036500,111966,www.cdrewu.edu
103398,Concordia University,1530 Concordia West,Irvine,CA,92612-3299,US,"Irvine, CA",949-854-8002,2070500,112075,www.cui.edu
103404,San Diego Christian College,2100 Greenfield Dr,El Cajon,CA,92019,US,"El Cajon, CA",619-441-2200,1203100,112084,www.christianheritage.edu
103422,Church Divinity School of the Pacific,2451 Ridge Road,Berkeley,CA,94709-1211,US,"Berkeley, CA",510-204-0700,116500,112127,www.cdsp.edu
103431,Citrus College,1000 W Foothill Blvd,Glendora,CA,91741-1899,US,"Glendora, CA",626-963-0323,116600,112172,www.citruscollege.edu
103440,City College of San Francisco,50 Phelan Ave,San Francisco,CA,94112-1898,US,"San Francisco, CA",415-239-3000,450200,112190,www.ccsf.edu
103468,Claremont Graduate University,150 E Tenth St,Claremont,CA,91711-6160,US,"Claremont, CA",909-621-8000,116900,112251,www.cgu.edu
103477,Claremont McKenna College,500 E 9th St,Claremont,CA,91711-6400,US,"Claremont, CA",909-621-8000,117000,112260,www.claremontmckenna.edu/
103486,Milan Institute - Visalia,6500 S. Mooney Blvd,Visalia,CA,93277,US,"Visalia, CA",559-733-4040,2497300,112288,
103501,Clovis Adult Education,1452 David E Cook Way,Clovis,CA,93611,US,"Clovis, CA",559-327-2800,2309500,112367,
103529,Coastline Community College,11460 Warner Ave,Fountain Valley,CA,92708-2597,US,"Fountain Valley, CA",714-546-7600,2063500,112385,coastline.cccd.edu
103538,Cogswell Polytechnical College,1175 Bordeaux  Drive,Sunnyvale,CA,94089,US,"Sunnyvale, CA",408-541-0100,117700,112394,www.cogswell.edu
103547,Coleman University,8888 Balboa Ave,San Diego,CA,92123,US,"San Diego, CA",619-465-3990,729600,112446,www.coleman.edu
103556,Coba Cosmetology Academy,102 N. Glassell Street,Orange,CA,92866,US,"Orange, CA",714-633-5950,3577300,112455,www.coba.edu
103565,National Polytechnic College of Science,272 S Fries Ave l  Los Angeles Harbor,Wilmington,CA,90744-6399,US,"Wilmington, CA",310-834-2501,1169600,112516,WWW.natpoly.edu
103574,Western University of Health Sciences,309 E 2nd St,Pomona,CA,91766-1854,US,"Pomona, CA",909-623-6116,2482700,112525,www.westernu.edu
103583,Columbia College,11600 Columbia College Dr,Sonora,CA,95370,US,"Sonora, CA",209-588-5100,770700,112561,columbia.yosemite.cc.ca.us/
103592,Columbia College Hollywood,18618 Oxnard Street,Tarzana,CA,91356,US,"Tarzana, CA",818-345-8414,2110200,112570,www.columbiacollege.edu
103608,Morgan Hill Community Adult School,17940 Monterey Road,Morgan Hill,CA,95037,US,"Morgan Hill, CA",408-779-5261,,112640,www.cas.mhu.k12.ca.us
103617,Compton Community College,1111 East Artesia Blvd.,Compton,CA,90221-5393,US,"Compton, CA",310-900-1600-2000,119701,112686,www.compton.cc.ca.us
103626,Western Beauty Institute,8700 Van Nuys Blvd,Panorama City,CA,91402,US,"Panorama City, CA",818-894-9550,722900,112783,www.wbi.edu
103644,Contra Costa College,2600 Mission Bell Dr,San Pablo,CA,94806-3195,US,"San Pablo, CA",510-235-7800,119000,112826,www.contracosta.cc.ca.us
103653,Cosumnes River College,8401 Center Pky,Sacramento,CA,95823-5799,US,"Sacramento, CA",916-688-7344,753600,113096,www.crc.losrios.edu/
103662,Crafton Hills College,11711 Sand Canyon Road,Yucaipa,CA,92399-1799,US,"Yucaipa, CA",909-794-2161,927200,113111,www.craftonhills.edu
103671,Crenshaw-Washington Community Adult School,5010 - 11th Avenue,Los Angeles,CA,90043,US,"Los Angeles, CA",,,113166,
103680,Cuesta College,Highway 1,San Luis Obispo,CA,93403-8106,US,"San Luis Obispo, CA",805-546-3100,119200,113193,WWW.CUESTA.EDU
103699,Cuyamaca College,900 Rancho San Diego Pky,El Cajon,CA,92019,US,"El Cajon, CA",619-660-4000,2111300,113218,www.cuyamaca.net/
103714,Cypress College,9200 Valley View,Cypress,CA,90630-5897,US,"Cypress, CA",714-484-7000,119300,113236,www.cypresscollege.edu
103732,De Anza College,21250 Stevens Creek Blvd.,Cupertino,CA,95014,US,"Cupertino, CA",408-864-5678,448000,113333,www.deanza.edu
103741,Marinello School of Beauty - Hemet,2627 W Florida Ave Ste 100,Hemet,CA,92545,US,"Hemet, CA",909-766-5759,3467300,113397,
103750,Deep Springs College,"Deep Springs Ranch Road, Highway 168",Big Pine,CA,89010,US,"Big Pine, CA",760-872-2000,,113519,www.deepsprings.edu
103769,Dell'Arte International School of Physical Theatre,131 H Street,Blue Lake,CA,95525-0816,US,"Blue Lake, CA",707-668-5663-14,3025600,113537,www.dellarte.com
103778,College of the Desert,43-500 Monterey Ave,Palm Desert,CA,92260,US,"Palm Desert, CA",760-346-8041,118200,113573,www.collegeofthedesert.edu
103787,Design Institute of San Diego,8555 Commerce Ave,San Diego,CA,92121,US,"San Diego, CA",858-566-1200,2298000,113582,WWW.DISD.EDU
103796,Kasson Adult School - Deuel Vocational Institution,23500 Kasson Road,Tracy,CA,95378,US,"Tracy, CA",209-830-3822,,113591,
103811,Diablo Valley College,321 Golf Club Rd,Pleasant Hill,CA,94523,US,"Pleasant Hill, CA",925-685-1230,119100,113634,WWW.DVC.EDU
103820,Dominican University of California,50 Acacia Ave,San Rafael,CA,94901-2298,US,"San Rafael, CA",415-457-4440,119600,113698,www.dominican.edu
103839,Dominican School of Philosophy and Theology,2301 Vine Street,Berkeley,CA,94708-1816,US,"Berkeley, CA",510-849-2030,129600,113704,www.dspt.edu
